levelName,p,cost,cost.screen,cost.tb.assessment,cost.tpt,cost.att,cost.ppd,cost.nhs,screen,igra,ltbi,tpt,prevtbdx,coprevtb,att,attend,tptend,check
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦--Attended                                                                                                      ,soc.prop.attend.nhs.referral,cost.tb.evaluation,0,cost.tb.evaluation,0,0,ucost.prison.escort,ucost.nhs.tb.service + ucost.tb.investigations,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦   ¦--TB                                                                                                        ,soc.prop.no.xray.tb.dx,cost.contact.management,0,0,0,cost.contact.management,cost.contact.management,0,0,0,0,0,0,1,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦   ¦   °--TB outcomes                                                                                           ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦   ¦       ¦--ATT                                                                                               ,soc.prop.starting.att,cost.att.initiation,0,0,0,cost.att.initiation,soc.prop.attend.nhs.referral*ucost.prison.escort,soc.prop.attend.nhs.referral*ucost.nhs.tb.service,0,0,0,0,0,0,1,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦   ¦       ¦   ¦--completed ATT                                                                                 ,soc.prop.completing.att,cost.att.complete,0,0,0,cost.att.complete,cost.att.complete,cost.att.complete,0,0,0,0,0,0,0,1,0,1
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦   ¦       ¦   °--did not complete ATT                                                                          ,1-soc.prop.completing.att,cost.att.incomplete,0,0,0,cost.att.incomplete,cost.att.incomplete,cost.att.incomplete,0,0,0,0,0,0,0,1,0,1
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦   ¦       °--no ATT                                                                                            ,1-soc.prop.starting.att,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦   °--Not TB                                                                                                    ,1-soc.prop.no.xray.tb.dx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦       ¦--In prison/IRC for >3 months                                                                           ,soc.prop.staying.o3.months,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦       ¦   °--Refer for treatment                                                                               ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦       ¦       °--TPT outcomes                                                                                  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦       ¦           ¦--gets TPT                                                                                  ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,cost.tpt.initiation,0,ucost.prison.escort,ucost.nhs.tb.service,0,0,0,1,0,0,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦       ¦           ¦   ¦--completed TPT                                                                         ,soc.prop.completing.tpt,cost.tpt.complete,0,0,cost.tpt.complete,0,cost.tpt.complete,cost.tpt.complete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦       ¦           ¦   °--did not complete TPT                                                                  ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,cost.tpt.incomplete,0,cost.tpt.incomplete,cost.tpt.incomplete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦       ¦           °--does not get TPT                                                                          ,1-soc.prop.starting.tpt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦       °--In prison/IRC for <3 months                                                                           ,1-soc.prop.staying.o3.months,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦           ¦--Remaining in the UK (community or other prison/IRC)                                               ,soc.prop.staying.u3.months.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦           ¦   °--Refer for treatment and forward details to receiving prison/community TB nurse                ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦           ¦       °--TPT outcomes                                                                              ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦           ¦           ¦--gets TPT                                                                              ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,cost.tpt.initiation,0,ucost.prison.escort,ucost.nhs.tb.service,0,0,0,1,0,0,0,0,0,0
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦           ¦           ¦   ¦--completed TPT                                                                     ,soc.prop.completing.tpt,cost.tpt.complete,0,0,cost.tpt.complete,0,cost.tpt.complete,cost.tpt.complete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦           ¦           ¦   °--did not complete TPT                                                              ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,cost.tpt.incomplete,0,cost.tpt.incomplete,cost.tpt.incomplete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦           ¦           °--does not get TPT                                                                      ,1-soc.prop.starting.tpt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   ¦           °--Early removal scheme or deportation                                                               ,1-soc.prop.staying.u3.months.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           ¦   °--did not Attend                                                                                                ,1-soc.prop.attend.nhs.referral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦   ¦       ¦           ¦   ¦           °--Not referred to NHS TB service                                                                                    ,1-nhs.referral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦   ¦       ¦           ¦   °--IGRA test -                                                                                                                   ,1-soc.prop.igra.test.positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦   ¦       ¦           °--no IGRA test                                                                                                                      ,1-soc.prop.igra.tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦   ¦       °--did not attend                                                                                                                                ,1-soc.prop.attend.nhs.referral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦   °--No clinical suspicion of TB                                                                                                                           ,1-soc.prop.clinical.tb.suspicion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦       °--LTBI pathway                                                                                                                                      ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦--IGRA test                                                                                                                                     ,soc.prop.igra.tested,cost.igra.test,0,0,cost.igra.test,0,0,ucost.igra.test,0,1,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦--IGRA test +                                                                                                                               ,soc.prop.igra.test.positive,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦--Previous chest x-ray                                                                                                                  ,soc.prop.prev.xray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦--Abornomal chest x-ray                                                                                                             ,soc.prop.abnormal.xray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦--Referred to NHS TB service                                                                                                    ,nhs.referral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦--Attended                                                                                                                  ,soc.prop.attend.nhs.referral,cost.tb.evaluation,0,cost.tb.evaluation,0,0,ucost.prison.escort,ucost.nhs.tb.service + ucost.tb.investigations,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦   ¦--TB                                                                                                                    ,soc.prop.abn.xray.tb.dx,cost.contact.management,0,0,0,cost.contact.management,cost.contact.management,0,0,0,0,0,0,1,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦   ¦   °--TB outcomes                                                                                                       ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦   ¦       ¦--ATT                                                                                                           ,soc.prop.starting.att,cost.att.initiation,0,0,0,cost.att.initiation,soc.prop.attend.nhs.referral*ucost.prison.escort,soc.prop.attend.nhs.referral*ucost.nhs.tb.service,0,0,0,0,0,0,1,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦   ¦       ¦   ¦--completed ATT                                                                                             ,soc.prop.completing.att,cost.att.complete,0,0,0,cost.att.complete,cost.att.complete,cost.att.complete,0,0,0,0,0,0,0,1,0,1
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦   ¦       ¦   °--did not complete ATT                                                                                      ,1-soc.prop.completing.att,cost.att.incomplete,0,0,0,cost.att.incomplete,cost.att.incomplete,cost.att.incomplete,0,0,0,0,0,0,0,1,0,1
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦   ¦       °--no ATT                                                                                                        ,1-soc.prop.starting.att,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦   °--Not TB                                                                                                                ,1-soc.prop.abn.xray.tb.dx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦       ¦--In prison/IRC for >3 months                                                                                       ,soc.prop.staying.o3.months,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦       ¦   °--Refer for treatment                                                                                           ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦       ¦       °--TPT outcomes                                                                                              ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦       ¦           ¦--gets TPT                                                                                              ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,cost.tpt.initiation,0,ucost.prison.escort,ucost.nhs.tb.service,0,0,0,1,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦       ¦           ¦   ¦--completed TPT                                                                                     ,soc.prop.completing.tpt,cost.tpt.complete,0,0,cost.tpt.complete,0,cost.tpt.complete,cost.tpt.complete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦       ¦           ¦   °--did not complete TPT                                                                              ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,cost.tpt.incomplete,0,cost.tpt.incomplete,cost.tpt.incomplete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦       ¦           °--does not get TPT                                                                                      ,1-soc.prop.starting.tpt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦       °--In prison/IRC for <3 months                                                                                       ,1-soc.prop.staying.o3.months,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦           ¦--Remaining in the UK (community or other prison/IRC)                                                           ,soc.prop.staying.u3.months.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦           ¦   °--Refer for treatment and forward details to receiving prison/community TB nurse                            ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦           ¦       °--TPT outcomes                                                                                          ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦           ¦           ¦--gets TPT                                                                                          ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,cost.tpt.initiation,0,ucost.prison.escort,ucost.nhs.tb.service,0,0,0,1,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦           ¦           ¦   ¦--completed TPT                                                                                 ,soc.prop.completing.tpt,cost.tpt.complete,0,0,cost.tpt.complete,0,cost.tpt.complete,cost.tpt.complete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦           ¦           ¦   °--did not complete TPT                                                                          ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,cost.tpt.incomplete,0,cost.tpt.incomplete,cost.tpt.incomplete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦           ¦           °--does not get TPT                                                                                  ,1-soc.prop.starting.tpt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   ¦           °--Early removal scheme or deportation                                                                           ,1-soc.prop.staying.u3.months.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   ¦   °--did not Attend                                                                                                            ,1-soc.prop.attend.nhs.referral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦   ¦   ¦   °--Not referred to NHS TB service                                                                                                ,1-nhs.referral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦   ¦   °--Normal chest x-ray                                                                                                                ,1-soc.prop.abnormal.xray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦       ¦--In prison/IRC for >3 months                                                                                                   ,soc.prop.staying.o3.months,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦       ¦   °--Refer for treatment                                                                                                       ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦       ¦       °--TPT outcomes                                                                                                          ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦       ¦           ¦--gets TPT                                                                                                          ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,cost.tpt.initiation,0,ucost.prison.escort,ucost.nhs.tb.service,0,0,0,1,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦       ¦           ¦   ¦--completed TPT                                                                                                 ,soc.prop.completing.tpt,cost.tpt.complete,0,0,cost.tpt.complete,0,cost.tpt.complete,cost.tpt.complete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦   ¦       ¦           ¦   °--did not complete TPT                                                                                          ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,cost.tpt.incomplete,0,cost.tpt.incomplete,cost.tpt.incomplete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦   ¦       ¦           °--does not get TPT                                                                                                  ,1-soc.prop.starting.tpt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦   ¦       °--In prison/IRC for <3 months                                                                                                   ,1-soc.prop.staying.o3.months,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦           ¦--Remaining in the UK (community or other prison/IRC)                                                                       ,soc.prop.staying.u3.months.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦           ¦   °--Refer for treatment and forward details to receiving prison/community TB nurse                                        ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦           ¦       °--TPT outcomes                                                                                                      ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦           ¦           ¦--gets TPT                                                                                                      ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,cost.tpt.initiation,0,ucost.prison.escort,ucost.nhs.tb.service,0,0,0,1,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦   ¦           ¦           ¦   ¦--completed TPT                                                                                             ,soc.prop.completing.tpt,cost.tpt.complete,0,0,cost.tpt.complete,0,cost.tpt.complete,cost.tpt.complete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦   ¦           ¦           ¦   °--did not complete TPT                                                                                      ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,cost.tpt.incomplete,0,cost.tpt.incomplete,cost.tpt.incomplete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦   ¦           ¦           °--does not get TPT                                                                                              ,1-soc.prop.starting.tpt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦   ¦           °--Early removal scheme or deportation                                                                                       ,1-soc.prop.staying.u3.months.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦   °--No previous chest x-ray                                                                                                               ,1-soc.prop.prev.xray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦--Chest x-ray                                                                                                                       ,soc.prop.xray,cost.chest.xray,0,cost.chest.xray,0,0,0,cost.chest.xray,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦--Abornomal chest x-ray                                                                                                         ,soc.prop.abnormal.xray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦--Referred to NHS TB service                                                                                                ,nhs.referral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦--Attended                                                                                                              ,soc.prop.attend.nhs.referral,cost.tb.evaluation,0,cost.tb.evaluation,0,0,ucost.prison.escort,ucost.nhs.tb.service + ucost.tb.investigations,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦   ¦--TB                                                                                                                ,soc.prop.abn.xray.tb.dx,cost.contact.management,0,0,0,cost.contact.management,cost.contact.management,0,0,0,0,0,0,1,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦   ¦   °--TB outcomes                                                                                                   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦   ¦       ¦--ATT                                                                                                       ,soc.prop.starting.att,cost.att.initiation,0,0,0,cost.att.initiation,soc.prop.attend.nhs.referral*ucost.prison.escort,soc.prop.attend.nhs.referral*ucost.nhs.tb.service,0,0,0,0,0,0,1,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦   ¦       ¦   ¦--completed ATT                                                                                         ,soc.prop.completing.att,cost.att.complete,0,0,0,cost.att.complete,cost.att.complete,cost.att.complete,0,0,0,0,0,0,0,1,0,1
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦   ¦       ¦   °--did not complete ATT                                                                                  ,1-soc.prop.completing.att,cost.att.incomplete,0,0,0,cost.att.incomplete,cost.att.incomplete,cost.att.incomplete,0,0,0,0,0,0,0,1,0,1
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦   ¦       °--no ATT                                                                                                    ,1-soc.prop.starting.att,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦   °--Not TB                                                                                                            ,1-soc.prop.abn.xray.tb.dx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦       ¦--In prison/IRC for >3 months                                                                                   ,soc.prop.staying.o3.months,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦       ¦   °--Refer for treatment                                                                                       ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦       ¦       °--TPT outcomes                                                                                          ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦       ¦           ¦--gets TPT                                                                                          ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,cost.tpt.initiation,0,ucost.prison.escort,ucost.nhs.tb.service,0,0,0,1,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦       ¦           ¦   ¦--completed TPT                                                                                 ,soc.prop.completing.tpt,cost.tpt.complete,0,0,cost.tpt.complete,0,cost.tpt.complete,cost.tpt.complete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦       ¦           ¦   °--did not complete TPT                                                                          ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,cost.tpt.incomplete,0,cost.tpt.incomplete,cost.tpt.incomplete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦       ¦           °--does not get TPT                                                                                  ,1-soc.prop.starting.tpt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦       °--In prison/IRC for <3 months                                                                                   ,1-soc.prop.staying.o3.months,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦           ¦--Remaining in the UK (community or other prison/IRC)                                                       ,soc.prop.staying.u3.months.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦           ¦   °--Refer for treatment and forward details to receiving prison/community TB nurse                        ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦           ¦       °--TPT outcomes                                                                                      ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦           ¦           ¦--gets TPT                                                                                      ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,cost.tpt.initiation,0,ucost.prison.escort,ucost.nhs.tb.service,0,0,0,1,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦           ¦           ¦   ¦--completed TPT                                                                             ,soc.prop.completing.tpt,cost.tpt.complete,0,0,cost.tpt.complete,0,cost.tpt.complete,cost.tpt.complete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦           ¦           ¦   °--did not complete TPT                                                                      ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,cost.tpt.incomplete,0,cost.tpt.incomplete,cost.tpt.incomplete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦           ¦           °--does not get TPT                                                                              ,1-soc.prop.starting.tpt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   ¦           °--Early removal scheme or deportation                                                                       ,1-soc.prop.staying.u3.months.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   ¦   °--did not Attend                                                                                                        ,1-soc.prop.attend.nhs.referral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦       ¦   ¦   °--Not referred to NHS TB service                                                                                            ,1-nhs.referral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦       ¦   °--Normal chest x-ray                                                                                                            ,1-soc.prop.abnormal.xray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦       ¦--In prison/IRC for >3 months                                                                                               ,soc.prop.staying.o3.months,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦       ¦   °--Refer for treatment                                                                                                   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦       ¦       °--TPT outcomes                                                                                                      ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦       ¦           ¦--gets TPT                                                                                                      ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,cost.tpt.initiation,0,ucost.prison.escort,ucost.nhs.tb.service,0,0,0,1,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦       ¦           ¦   ¦--completed TPT                                                                                             ,soc.prop.completing.tpt,cost.tpt.complete,0,0,cost.tpt.complete,0,cost.tpt.complete,cost.tpt.complete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦       ¦       ¦           ¦   °--did not complete TPT                                                                                      ,1-soc.prop.completing.tpt,cost.tpt.incomplete,0,0,cost.tpt.incomplete,0,cost.tpt.incomplete,cost.tpt.incomplete,0,0,0,0,0,0,0,0,1,1
     ¦       ¦   ¦           ¦   ¦       ¦       ¦           °--does not get TPT                                                                                              ,1-soc.prop.starting.tpt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
     ¦       ¦   ¦           ¦   ¦       ¦       °--In prison/IRC for <3 months                                                                                               ,1-soc.prop.staying.o3.months,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦           ¦--Remaining in the UK (community or other prison/IRC)                                                                   ,soc.prop.staying.u3.months.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦           ¦   °--Refer for treatment and forward details to receiving prison/community TB nurse                                    ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦           ¦       °--TPT outcomes                                                                                                  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦       ¦   ¦           ¦   ¦       ¦           ¦           ¦--gets TPT                                                                                                  ,soc.prop.starting.tpt,cost.tpt.initiation,0,0,cost.tpt.initiation,0,ucost.prison.escort,ucost.nhs.tb.service,0,0,0,1,0,0,0,0,0,0
